r_shoulder_pan_joint,r_shoulder_lift_joint,r_upper_arm_roll_joint,r_elbow_flex_joint,r_forearm_roll_joint,r_wrist_flex_joint,r_wrist_roll_joint,RWrist = 6x,RWrist = 6y,RElbow = 7x,RElbow = 7y,RShoulder = 8x,RShoulder = 8y
-0.1361946124424982,0.8018129763884471,-1.6880378777161238,-1.76269117330648,-0.5124711165361573,-0.2920800347113983,-0.9715756105954227,0.7685185185185185,0.8478260869565217,0,0,0,0
-1.8724295755476248,0.757582069688011,-2.8777619768865406,-0.48622273499546576,-0.4207311536670395,-1.3459623732836916,1.117223917432021,0.25,0.9456521739130435,0,0,0,0
