r_shoulder_pan_joint,r_shoulder_lift_joint,r_upper_arm_roll_joint,r_elbow_flex_joint,r_forearm_roll_joint,r_wrist_flex_joint,r_wrist_roll_joint,RWrist = 6x,RWrist = 6y,RElbow = 7x,RElbow = 7y,RShoulder = 8x,RShoulder = 8y
-0.7355092643,0.6860605935,0.3354333928,-0.4218742723,1.5968156722,-0.9173276632,-2.8764125582,0.7314814815,0.597826087,0.7268518519,0.8206521739,0.5185185185,0.7445652174
-0.3431222217,0.8279910023,-0.0703429934,-0.8190221872,-0.2990082986,-1.3071695523,-2.2961518337,0.7361111111,0.597826087,0.7361111111,0.8206521739,0.537037037,0.7282608696
-1.2692670989,0.1343265068,-2.4431096696,-1.7015088095,1.8327306722,-1.4591393106,-2.7707415746,0.7407407407,0.6032608696,0.7453703704,0.8315217391,0.537037037,0.75
-0.1429760419,0.3504026375,-2.6795966077,-1.9262799756,2.3153969234,-1.9188164751,2.6064278199,0.7268518519,0.6032608696,0.7175925926,0.8152173913,0.5277777778,0.7391304348
-0.7063636042,0.172843134,-2.9676452026,-1.7890532275,-1.4859965512,-0.9002680668,1.9808511336,0.7361111111,0.6086956522,0.7314814815,0.8206521739,0.5277777778,0.7554347826
-0.5825083793,0.8246808083,-3.0098447991,-0.8865141561,-2.4872487029,-1.5718924044,1.301357968,0.7453703704,0.6032608696,0.7453703704,0.8260869565,0.5324074074,0.7554347826
-2.0308986849,0.2396825325,0.640032832,-0.4636020366,-0.889537245,-1.3345273386,2.3769052087,0.7546296296,0.597826087,0.7361111111,0.8206521739,0.5416666667,0.7391304348
-0.9213383981,0.8883638987,-1.3151254371,-2.0707820718,-3.0813695784,-1.6920224364,1.317436646,0.7222222222,0.597826087,0.712962963,0.8097826087,0.5138888889,0.7445652174
-1.376690369,-0.2890525298,0.347360057,-0.5679329546,2.8186937573,-1.4250461092,0.657167586,0.7453703704,0.5815217391,0.7407407407,0.8043478261,0.5416666667,0.75
-1.2388254754,0.9524733619,-0.9096817652,-1.2323586708,0.3232497069,-0.8300096123,-2.16042144,0.7314814815,0.5923913043,0.7361111111,0.8097826087,0.5277777778,0.7391304348
-0.415358297,0.1241816731,-0.1639034157,-0.5062102752,-2.354432025,-1.9373042768,-2.4322055792,0.7268518519,0.5869565217,0.7314814815,0.8097826087,0.5324074074,0.7282608696
0.1254734217,-0.3094382598,0.6151880926,-1.3016504673,1.6306059345,-1.3550659239,0.2780959885,0.7268518519,0.5869565217,0.712962963,0.777173913,0.5324074074,0.7336956522
-0.5449566951,0.9901237024,-1.3520762505,-0.7771297673,0.5238883085,-0.2009424721,-0.1144358261,0.7314814815,0.597826087,0.7175925926,0.8043478261,0.537037037,0.722826087
0.2850371754,0.2592097344,-0.9278745617,-0.4560798492,-2.5259946777,-0.797363723,1.5020829373,0.6944444444,0.3586956522,0.6759259259,0.1141304348,0.5185185185,0.7282608696
-1.6127824587,0.1188872908,-0.6597126758,-2.005094433,1.0354680603,-1.3153832958,1.3383237676,0.7361111111,0.597826087,0.7314814815,0.8097826087,0.537037037,0.7445652174
-0.1020046123,1.1367116323,-2.0459082716,-1.3203545492,1.9617667616,-1.0682411276,-1.800611036,0.7222222222,0.347826087,0.7175925926,0.097826087,0.5231481481,0.7391304348
-1.0441529244,1.1630005784,-1.6643319099,-2.0509275566,1.9503476956,-0.3276672893,2.9881386562,0.7037037037,0.3423913043,0.6898148148,0.1032608696,0.5185185185,0.7119565217
-0.9755767914,0.0461156542,-2.3823368443,-0.413598517,2.7359079313,-1.1287665795,-1.0110132122,0.7083333333,0.3369565217,0.6898148148,0.1086956522,0.5277777778,0.7282608696
-1.8091369597,0.8052885189,-0.9215359933,-1.5788596688,-1.9888992252,-1.4832283841,1.0419464731,0.7314814815,0.6032608696,0.7268518519,0.8097826087,0.5277777778,0.7282608696
-0.5763544107,0.6103199744,-1.5540226459,-1.5243021457,-0.6899894843,-0.6720105441,-2.4711290455,0.7222222222,0.3532608696,0.7314814815,0.1086956522,0.5185185185,0.7391304348
-1.5859198976,0.1276087997,-0.1113539323,-0.9329575891,-2.8752969471,-0.2704703664,1.7811865194,0.7407407407,0.5923913043,0.7361111111,0.8097826087,0.5324074074,0.7391304348
-1.5256190604,-0.0320321886,0.6163138967,-1.1103540679,3.0260190181,-0.691798705,2.8907217564,0.7407407407,0.5869565217,0.7314814815,0.8097826087,0.5324074074,0.7445652174
-1.9485498797,0.9869916643,-1.2359665242,-1.763766468,0.8994537917,-1.1936883924,-1.5240435657,0.7361111111,0.5380434783,0.7037037037,0.75,0.5231481481,0.7010869565
-1.4418544398,0.6783954674,-1.6587223958,-1.301732463,-0.858866259,-0.7320029134,-2.4332268087,0.7453703704,0.5434782609,0.7407407407,0.777173913,0.5138888889,0.7065217391
-1.5306789027,-0.2690999901,-2.4209361121,-0.5081379817,-1.6638226994,-0.1176849635,-3.0080434605,0.7638888889,0.5380434783,0.7314814815,0.7663043478,0.5231481481,0.6630434783
-1.6749127462,1.014430215,-2.8610495033,-0.8447274574,-2.7149502751,-1.2452288426,1.3251512685,0.7407407407,0.527173913,0.7453703704,0.777173913,0.5231481481,0.7119565217
-1.2865318746,-0.1101649977,-0.3890832531,-0.1890124168,-1.2495914941,-0.4664271366,1.0218324847,0.7361111111,0.3097826087,0.7453703704,0.0923913043,0.5231481481,0.652173913
-1.1615828001,0.936768198,-1.6936841902,-0.6158299871,2.7774478924,-0.6013296308,3.0134371531,0.7361111111,0.5815217391,0.7268518519,0.7826086957,0.5277777778,0.7173913043
-1.0159189163,-0.0703732562,-1.1744787247,-0.9260994815,-0.1833320657,-1.9301478115,-1.6921596508,0.75,0.5760869565,0.7453703704,0.7934782609,0.5416666667,0.7554347826
-1.156955276,0.9575189746,-2.9182921976,-0.2060921076,-2.44711216,-0.174969472,-1.3104165557,0.7314814815,0.5869565217,0.7314814815,0.7880434783,0.5277777778,0.777173913
-1.787247094,0.3973822797,-1.6411509302,-0.6174518511,-2.1410131399,-1.0429436374,0.6794892742,0.7453703704,0.5869565217,0.7361111111,0.8043478261,0.5324074074,0.7663043478
-0.180454156,0.9644826044,-0.3536642968,-2.0629316065,1.6822308053,-0.4304457217,-0.4067938878,0.7175925926,0.5815217391,0.6990740741,0.7826086957,0.5138888889,0.7826086957
-0.9555985252,0.33368318,-2.5364979487,-0.9637341552,-1.9886253246,-1.1138336492,1.6813268536,0.7361111111,0.5869565217,0.7361111111,0.8043478261,0.5324074074,0.7663043478
-1.9299571685,1.2923783611,-2.2619228434,-0.2466889939,2.5767340442,-1.9858133095,-2.4339463215,0.7546296296,0.5869565217,0.7453703704,0.7989130435,0.5416666667,0.7663043478
-1.284056096,0.2567439856,-1.0387019059,-1.7269931567,0.06772368,-0.6342651389,0.3695837589,0.75,0.5869565217,0.7407407407,0.7989130435,0.537037037,0.7554347826
-0.2361041389,0.9148085302,-3.2568473213,-0.544178208,1.6433760961,-1.7219592918,-2.1384064554,0.7314814815,0.5815217391,0.7268518519,0.7989130435,0.5231481481,0.7826086957
0.3912813223,0.8861485144,0.641998808,-1.3065556384,-0.3595403113,-0.296886851,-3.0307540011,0.7314814815,0.5815217391,0.712962963,0.777173913,0.5324074074,0.7934782609
-1.9072204714,0.2943933434,0.5524213882,-1.7846842656,1.7583160101,-1.923243611,-2.4279843891,0.7453703704,0.5706521739,0.7453703704,0.7880434783,0.5324074074,0.7663043478
-0.5121968754,-0.0110327522,0.4598029665,-1.4175875022,-0.7809473946,-0.2861169262,1.3728076243,0.7361111111,0.5760869565,0.7222222222,0.7826086957,0.537037037,0.7608695652
-1.5948987886,0.8100085842,-0.9529593658,-1.3539058111,1.6090596543,-1.7996520587,-1.0577580179,0.75,0.5815217391,0.7453703704,0.7934782609,0.5462962963,0.722826087
-0.608720661,0.809413056,-0.4950539858,-1.6076904005,-2.2695608751,-1.5015671658,2.5525262068,0.7314814815,0.5869565217,0.7407407407,0.7989130435,0.5277777778,0.7282608696
0.5057499065,0.5669933865,0.2437117614,-1.6913435022,0.7345492244,-0.8518284048,-0.5072680714,0.7407407407,0.5760869565,0.7407407407,0.7880434783,0.537037037,0.7663043478
-2.0180380401,0.2683653673,0.2896699812,-1.8998004407,-1.5442671574,-1.3363421209,2.0211380323,0.7592592593,0.5869565217,0.7731481481,0.8043478261,0.5416666667,0.777173913
-1.727241861,0.0821055603,-3.7001001185,-0.3235294357,2.7039985544,-1.6283108111,3.1367862509,0.75,0.5869565217,0.7314814815,0.8043478261,0.5324074074,0.7663043478
-0.6701284614,0.615096021,-0.9958178045,-0.4367385208,0.7905230331,-0.5942056913,2.2420112486,0.7314814815,0.5760869565,0.7361111111,0.7880434783,0.537037037,0.7554347826
-0.1428912927,0.1201736279,-2.2876104111,-1.8387580518,-3.1253791281,-0.6694034862,-0.5664471892,0.7175925926,0.3260869565,0.6898148148,0.0869565217,0.5185185185,0.7554347826
0.1483196114,0.6764007519,-1.5902648818,-1.6970336991,-1.6708515307,-0.1744232137,-0.2788709518,0.7314814815,0.3315217391,0.7083333333,0.0869565217,0.5185185185,0.75
0.0185979855,1.2501990716,-0.1425779941,-0.9482952488,-1.9431560035,-0.1611832303,1.4727711427,0.7361111111,0.5923913043,0.7268518519,0.7934782609,0.5324074074,0.7826086957
-1.7509175731,1.1786993947,0.3667395933,-1.7931672504,0.8191162673,-1.1467968834,1.5943621011,0.7407407407,0.5652173913,0.6851851852,0.6467391304,0.5324074074,0.7826086957
-0.4171818079,1.0319087794,-0.6863657266,-2.0911915184,1.7347362313,-0.6539702642,-1.8217178454,0.7175925926,0.2989130435,0.7037037037,0.0434782609,0.5138888889,0.777173913
-0.8954303693,-0.0515269047,-0.27786657,-1.1652087436,2.8356985532,-1.2732725979,-2.8436201069,0.7268518519,0.5760869565,0.7314814815,0.8152173913,0.5324074074,0.777173913
0.0054623352,0.385070069,-0.0559361742,-0.2912400219,-0.7546594414,-0.1771295943,-0.8616553957,0.7222222222,0.5815217391,0.7268518519,0.7934782609,0.5185185185,0.7663043478
-0.6161721708,-0.205983515,-1.1328959904,-1.4224949585,-2.861084066,-1.872437302,-1.571356168,0.7361111111,0.7336956522,0.7175925926,0.9239130435,0.5416666667,0.9130434783
-1.8122647798,1.1109280852,-0.9291556476,-1.6639672361,0.6286432362,-0.4308255472,0.7584213952,0.7407407407,0.722826087,0.7361111111,0.9239130435,0.5509259259,0.9076086957
-0.2596903719,-0.3118207255,0.5332511419,-2.0233257835,0.0627504768,-1.3670179576,-1.104316047,0.7222222222,0.5923913043,0.7037037037,0.7826086957,0.5324074074,0.7336956522
0.0893498674,0.4043992119,-2.5400931377,-1.1253629871,1.4867578991,-0.1825212253,1.9498452578,0.7037037037,0.6086956522,0.6759259259,0.8260869565,0.5138888889,0.7336956522
-0.9556909734,-0.1508191233,-0.5834506312,-0.9015985709,0.0836866925,-0.3270442739,-2.8390027717,0.7268518519,0.6032608696,0.7037037037,0.8043478261,0.5324074074,0.7391304348
-0.6749374545,0.2366413349,-0.8278124767,-1.8126416822,2.7210918759,-0.1129537793,-1.2905944955,0.7407407407,0.4347826087,0.7546296296,0.222826087,0.5231481481,0.7608695652
-1.5371862439,1.0527434362,-0.249550074,-0.8421486589,0.9426643614,-1.3172136817,3.1010246333,0.7453703704,0.5869565217,0.7361111111,0.7989130435,0.5416666667,0.7554347826
0.3526137652,0.1677582237,-2.1322302505,-1.8340819053,2.8895748008,-0.353947387,1.6576215491,0.6944444444,0.3804347826,0.6805555556,0.1141304348,0.4953703704,0.7826086957
-0.3205201654,0.0117467773,-0.9379202264,-1.4305550133,2.5247586173,-0.297957892,-0.2366036087,0.7222222222,0.2934782609,0.7222222222,0.0543478261,0.5046296296,0.7717391304
0.1708635799,0.0898137432,-1.1366699498,-0.8007282122,-1.9838396558,-1.0175707265,2.2559616734,0.7037037037,0.4076086957,0.6805555556,0.3641304348,0.5092592593,0.7663043478
-1.6410239741,0.4791977386,-2.6972056432,-0.5551874263,1.5079242346,-0.9817165139,0.5069588836,0.7453703704,0.6413043478,0.7361111111,0.8586956522,0.5324074074,0.8043478261
-0.5651412724,-0.1854519497,-1.2208704825,-0.787631044,-0.6684964177,-1.2579060165,3.0256581294,0.7268518519,0.347826087,0.7407407407,0.1141304348,0.5462962963,0.7391304348
-0.8904151525,-0.1798591763,-2.8769208349,-0.4201187297,-2.2790220022,-1.0331895072,0.4256764195,0.7361111111,0.6358695652,0.7314814815,0.8532608696,0.5462962963,0.7663043478
-1.0665472193,0.584152902,-2.3093636286,-2.0526626521,-1.4917505766,-0.7453006126,0.5630279883,0.712962963,0.4239130435,0.7175925926,0.1739130435,0.5138888889,0.7554347826
-0.0220770415,-0.2958356146,-0.5429827271,-1.6328903018,-0.4093377151,-0.9908524943,2.8748884111,0.7222222222,0.6195652174,0.7175925926,0.8369565217,0.5185185185,0.8260869565
-0.9404060168,-0.3256582828,-0.9106681451,-0.4799361935,0.9788239996,-0.6815005165,-1.3855081787,0.7361111111,0.6086956522,0.7083333333,0.7119565217,0.5185185185,0.7717391304
-0.1803178587071912,0.4000705673371442,-3.4504517817869784,-1.3085135282399598,2.2064399961337093,-0.5481706012971701,0.6650664453612491
0.25733374174916035,-0.22225427696648986,-2.686401727143675,-1.245079147521872,-0.5964666661222338,-0.4592853666748853,-2.088816047298395,0.7129629629629629,0.34782608695652173,0.7314814814814815,0.13043478260869565,0.5,0.8043478260869565
-1.5829855441439031,-0.13952515871464274,-2.709158343914896,-1.1629591500758893,-1.0530465219916132,-0.5419181615347044,1.0186790316591212,0.7361111111111112,0.6521739130434783,0.7361111111111112,0.875,0.5185185185185185,0.8478260869565217
-0.8944948835614004,0.8583966616684339,-1.6721213051117956,-1.7693363954263974,-1.1199741522189104,-0.30947414382826555,1.5390876257030772,0.7129629629629629,0.6467391304347826,0.7222222222222222,0.8586956521739131,0.5046296296296297,0.8532608695652174
-1.9346718532360407,-0.062327194662648244,0.41397590246051585,-0.6937275976337491,-0.6729753374497784,-0.20031444760970785,-1.1569488039501394,0.7407407407407407,0.6467391304347826,0.7407407407407407,0.8641304347826086,0.5324074074074074,0.8206521739130435
0.13538188926628125,-0.2824956747279037,-1.6207721867598592,-0.535281141963601,-0.990085504898246,-0.3597903822548689,-2.8934647657930186,0.7037037037037037,0.3641304347826087,0.6944444444444444,0.30978260869565216,0.5231481481481481,0.7989130434782609
-0.17756888762398648,0.2380540392206516,-1.2811583114787934,-0.8578996572009288,-1.574716660515389,-1.1506948035210371,3.101491241216433,0.7083333333333334,0.43478260869565216,0.7175925925925926,0.20108695652173914,0.49537037037037035,0.842391304347826
-0.49046064376216725,-0.3497333298378857,-3.0856605070643126,-1.9238075078029886,2.2079683900374505,-0.9764068387215958,2.221383498041974
0.06108410276216869,0.19701257446249953,0.31681039184331894,-0.6050369438039604,-0.6518075565267378,-0.5742112573236229,2.3097891780248263,0.7037037037037037,0.45652173913043476,0.6851851851851852,0.21739130434782608,0.5092592592592593,0.8695652173913043
-0.8462229277787991,1.1891512657685905,0.5062960900366313,-1.5618489450762514,-0.1889078989436781,-1.9354363312246279,-2.570438130459916,0.7314814814814815,0.6467391304347826,0.7361111111111112,0.8532608695652174,0.5231481481481481,0.842391304347826
0.2105627409112012,0.2438765030582668,-1.9431353357620536,-1.6348805102146464,-1.2316247885617837,-0.4738441326422618,1.1456620983849772,0.7037037037037037,0.41847826086956524,0.7083333333333334,0.19021739130434784,0.5138888888888888,0.8369565217391305
0.04543873650695707,0.3613114786795574,-3.367412405088544,-0.47900362153840237,-2.427036738519199,-1.469277522340417,2.7409993294641852,0.7268518518518519,0.391304347826087,0.7222222222222222,0.16847826086956522,0.5185185185185185,0.8260869565217391
-1.7204413823875329,0.2634690622392344,-1.151913668680936,-1.5575359061123337,-2.119492551429353,-0.31823106985539207,0.8200004418412359,0.7175925925925926,0.40217391304347827,0.7129629629629629,0.16847826086956522,0.5092592592592593,0.842391304347826
0.15517185748775164,-0.052007946954411466,-1.8025842459872363,-1.0001439106005476,0.6350037041216932,-0.7033580568619073,2.1776625015726943
-1.5561241346967174,0.620626956635667,-0.510256173275411,-0.36562447049722535,-0.9258236551971222,-0.3621025583008306,-2.3831813232851227,0.7361111111111112,0.657608695652174,0.7361111111111112,0.8695652173913043,0.5324074074074074,0.8586956521739131
0.4666271096493473,0.7205816107308493,-1.18444133894518,-0.4773722098875324,1.0935241661736814,-0.9836415253579618,-2.9092969011964356,0.7037037037037037,0.42391304347826086,0.6898148148148148,0.16847826086956522,0.5138888888888888,0.842391304347826
-0.36398815660109074,-0.07791593541996555,-1.6471125585958362,-1.6746295580643928,0.4904581566365911,-1.7283302216557785,2.951663373038614,0.7083333333333334,0.3804347826086957,0.7083333333333334,0.15217391304347827,0.5138888888888888,0.8369565217391305
-0.36977141078865117,1.2296899385923754,-1.7052321585826573,-1.8941451882131166,0.04745117717199365,-1.4791115238796921,-3.114505364838348,0.7129629629629629,0.657608695652174,0.7175925925925926,0.875,0.5092592592592593,0.8695652173913043
-0.14111205773240587,0.637324979898939,-1.454827708657831,-1.5017844495715806,-0.255379168950312,-0.26914850838948046,-2.0584807673465075,0.7083333333333334,0.3967391304347826,0.7037037037037037,0.16304347826086957,0.5138888888888888,0.8369565217391305
-0.6057917120247531,-0.1907163062672131,-0.7456957896240053,-0.7489666104933015,-1.7989220004820234,-0.9976578011410311,-0.362971307737614,0.7268518518518519,0.657608695652174,0.7314814814814815,0.8695652173913043,0.5185185185185185,0.8532608695652174
-1.045192216694416,1.0548833731828724,0.16965106641873762,-0.7598875529087148,-1.717374388290937,-1.65998231950216,-1.9724944188585236,0.7407407407407407,0.657608695652174,0.7314814814814815,0.8695652173913043,0.5370370370370371,0.8532608695652174
-0.43494870134940133,-0.2652135174963856,-0.13532631574198595,-1.3774236152867787,-0.6048591930760967,-0.19061226460617053,-0.517460859464693,0.7222222222222222,0.657608695652174,0.7268518518518519,0.875,0.5324074074074074,0.8641304347826086
-0.568183874998704,-0.12805047589391472,-1.1046664930880068,-1.2123093786765122,3.068268858787996,-0.6496634374372661,-0.5159516809899234,0.7222222222222222,0.3641304347826087,0.7083333333333334,0.125,0.5185185185185185,0.8532608695652174
-0.7714099999831421,0.6847580561093055,-3.4590689528733494,-0.4240763288889777,-2.8414453592045046,-1.4559381387662143,-0.5850061220017122,0.7361111111111112,0.44021739130434784,0.7175925925925926,0.1956521739130435,0.5138888888888888,0.8532608695652174
-1.9850213425096002,0.08720169958786572,-3.5204387853853403,-1.5084656414204978,2.5664615475392756,-1.0282456239918247,0.6215740810439865,0.7546296296296297,0.47282608695652173,0.7453703703703703,0.22826086956521738,0.5138888888888888,0.8532608695652174
0.4948668120128774,0.6429418289054885,-1.3206496632657942,-2.0614596161617436,0.003978854832417333,-1.6513932525645942,-1.5113976571275984
-0.7424996106267947,-0.22594308424941265,-1.1506993772462009,-1.4858217563375833,1.228750258403207,-0.2750643828185275,-2.521594401568268,0.7222222222222222,0.3641304347826087,0.7129629629629629,0.1358695652173913,0.5138888888888888,0.8206521739130435
-1.143083798102273,0.7852786348234165,-0.5934041432105004,-0.862764178308961,0.2746252621473455,-0.26652486887760474,-1.2174776027032788,0.7361111111111112,0.6521739130434783,0.7407407407407407,0.875,0.5324074074074074,0.8532608695652174
-1.4784511766485706,-0.2016428816039581,-0.2316000415012236,-1.4730034321747023,1.0979414078152399,-1.4471127710770815,-1.824196425057542,0.7314814814814815,0.6521739130434783,0.7314814814814815,0.8369565217391305,0.5370370370370371,0.8206521739130435
-0.176860009956201,0.069815617072233,-3.043726422637701,-0.917481084142439,-0.4291901570813428,-1.2500159850576893,-0.772276235879354
-1.3666056513641487,-0.34518743734741586,-1.0720624374225736,-1.2084725483749064,1.9532695906386905,-1.320425704168156,-0.05959384341992546,0.7407407407407407,0.657608695652174,0.7268518518518519,0.8641304347826086,0.5416666666666666,0.8478260869565217
-0.13641866825798643,0.3261387740366394,-3.3525615482591093,-1.3431224389814074,2.774274439848953,-0.5739447094034404,-2.217170197421092
-1.413549799900041,0.08707780632819051,0.06903413366526401,-1.8676054839234102,-1.4718545425695835,-0.425486722867936,0.539309189878209,0.7407407407407407,0.6630434782608695,0.7222222222222222,0.875,0.5277777777777778,0.8532608695652174
-0.05524055294961139,1.0476285232519964,-3.429758882150054,-0.6924133382100379,1.249014876128733,-0.7551330688875169,-1.1196979313417739
-0.5714697547568943,-0.0644374082454946,0.3115183060988791,-1.9147712884929033,1.6889493311760697,-1.1061901205452158,-0.7995904437057466,0.7314814814814815,0.657608695652174,0.7314814814814815,0.875,0.5370370370370371,0.8641304347826086
-0.4083377557418362,-0.056477568155084756,-1.6850679626688359,-1.101414985983353,-2.1494229102860802,-0.22744569203350706,0.22006756980618425,0.7268518518518519,0.657608695652174,0.7268518518518519,0.8586956521739131,0.5231481481481481,0.8532608695652174
0.028065517397797723,0.023978033200744542,-2.095589033514261,-1.089341871218034,2.6355309015379644,-0.13793930574320257,-2.8019834292852988,0.7037037037037037,0.3967391304347826,0.6990740740740741,0.15760869565217392,0.5,0.8369565217391305
-1.8092570769693488,0.29982232906816064,-1.4686004742980003,-1.7950833107145272,0.721426520070299,-0.4817886301781984,0.1303382810439997,0.7222222222222222,0.43478260869565216,0.7453703703703703,0.18478260869565216,0.5277777777777778,0.8206521739130435
-1.7906112140137282,0.5415606757740956,-0.9251894594170151,-1.6222249785763678,-2.8638969589980405,-0.20377893575932848,-2.0558877231072357,0.7222222222222222,0.41847826086956524,0.7268518518518519,0.1956521739130435,0.5185185185185185,0.8478260869565217
0.25791455797617235,1.1742946889810266,-0.04743193387985212,-1.78363620711111,-2.6820298112041945,-0.6242541803279893,-0.80342715556591,0.6944444444444444,0.3804347826086957,0.6851851851851852,0.15217391304347827,0.5185185185185185,0.8097826086956522
-0.6050615623440039,0.950569242515578,-1.3127274843864143,-0.720277524763788,-0.7584194319449931,-0.4849878940032797,-2.078470464729069,0.7222222222222222,0.6521739130434783,0.7222222222222222,0.8695652173913043,0.5277777777777778,0.8695652173913043
-0.19810574188181662,0.26073861598419024,-1.521529676951468,-0.2885611246246145,-2.999456255689727,-1.670932882791385,-2.5251433398872223,0.7037037037037037,0.391304347826087,0.6898148148148148,0.14673913043478262,0.5092592592592593,0.8260869565217391
-1.1345490940931924,0.8814175643686205,-1.225443539302796,-1.2979851317860187,1.6884052222031753,-1.303428602963686,-1.8520373843338183,0.7222222222222222,0.5,0.7268518518518519,0.32608695652173914,0.5185185185185185,0.8532608695652174
0.24999125617787232,0.28560888051476796,0.3090425901114946,-0.35432455183588885,-0.9244318320106713,-0.715774097107351,2.3263497515420433,0.7129629629629629,0.4673913043478261,0.7037037037037037,0.21195652173913043,0.5231481481481481,0.8478260869565217
-0.9632999827237501,0.05869663427202032,0.21502126455307025,-1.866768186805607,2.2707139602594477,-1.2999215721851214,3.0848794948248033,0.7175925925925926,0.4076086956521739,0.7129629629629629,0.16847826086956522,0.5092592592592593,0.842391304347826
-0.02041033425633154,0.8473800767827547,-3.547530429903418,-1.229355038940604,1.036876740706747,-1.1554846931016072,-2.3722878618030125
-1.6488197028728069,0.4983438825485763,0.14041391229257005,-1.4428811834503663,2.112320329294656,-1.6116978671867401,-3.107910718853444,0.7407407407407407,0.6467391304347826,0.7361111111111112,0.782608695652174,0.5370370370370371,0.8586956521739131
-0.6574857493011308,-0.27975105151752944,0.2526177857071161,-1.2367583200355061,3.0452138374709605,-0.6130177354207262,-0.5669244750228231,0.7268518518518519,0.657608695652174,0.7222222222222222,0.8804347826086957,0.5462962962962963,0.8695652173913043
0.2355736449057817,-0.17754328681393527,-3.4161059029400347,-0.375957418985269,2.1879911025889553,-0.8113117322791368,-2.1007270619313925
0.45287726909641357,1.1525601898775903,-0.8883923992514609,-1.1148084278753958,0.1316977313162746,-1.5170168173732237,1.38172379690225,0.7083333333333334,0.6413043478260869,0.7129629629629629,0.875,0.5231481481481481,0.8260869565217391
-0.5042406044746004,0.8254583681126825,-1.7236238632351157,-1.7892935158437817,2.1840703153638588,-1.2250757470726967,0.06825939770075795,0.7129629629629629,0.6630434782608695,0.7222222222222222,0.8804347826086957,0.5138888888888888,0.875
0.4871706143187011,1.0262608575255143,-0.7267916475422678,-1.8213654497319602,0.39739429533036086,-1.027806989173405,0.19343917358659812
-1.6157807966319342,0.5643279460016406,-3.0444331827573476,-1.3821646352305776,2.896517240918003,-1.4367381422081964,2.939956687099584,0.7314814814814815,0.6684782608695652,0.7453703703703703,0.8913043478260869,0.5277777777777778,0.8641304347826086
-1.3436326964846081,1.0984283299836566,0.26721545057371276,-1.6285668306919747,-1.4966311346598091,-0.41143730012699975,2.0743861247256277,0.7453703703703703,0.6413043478260869,0.7453703703703703,0.8260869565217391,0.5416666666666666,0.8532608695652174
-1.9825096362830918,0.7177469883435174,-0.9010637694038448,-1.7807954632366543,-2.6426548444502105,-0.5598219279665502,-1.9164877134744387,0.7453703703703703,0.6304347826086957,0.7685185185185185,0.8315217391304348,0.5370370370370371,0.842391304347826
-0.7625175963702875,0.8874174869624899,-2.8958168950863183,-1.2731756816620705,0.15934816745649716,-0.7607684511924162,1.530159667806367,0.7268518518518519,0.6467391304347826,0.7314814814814815,0.8532608695652174,0.5185185185185185,0.8478260869565217
0.08780045478351983,0.431575802926044,-0.6941338622942563,-0.3792535242347046,-1.0336155452077218,-0.5572971113258973,2.101854039891691,0.7222222222222222,0.6413043478260869,0.7268518518518519,0.8478260869565217,0.5277777777777778,0.8260869565217391
-1.8277630876610047,-0.33663381888717414,-0.9399835030548274,-1.2548402182138525,-2.6520607537755168,-0.5274309219326825,-2.814198940076069,0.7407407407407407,0.6467391304347826,0.7361111111111112,0.8641304347826086,0.5416666666666666,0.8097826086956522
-0.1329955507609779,-0.230130545816361,-2.898085421230644,-1.6238972053980456,0.26680335955656354,-0.8262072604382411,0.8079012140198318
-1.7782995772873424,0.47726709429416814,-2.914204241707921,-0.6163481304009213,-2.2677599541503795,-0.35801237924024476,1.6913225778256047,0.7268518518518519,0.6413043478260869,0.7407407407407407,0.8478260869565217,0.5462962962962963,0.8152173913043478
-0.2304409850464142,0.04848464009992315,-1.2945445482619107,-1.237626652857545,-2.991024639564786,-0.9104054287774488,2.435802445634656,0.7361111111111112,0.6521739130434783,0.7268518518518519,0.6141304347826086,0.5277777777777778,0.8532608695652174
-1.4052367364610499,0.6729559657151579,-3.5963114080019296,-1.7916071525744164,0.3124543940882476,-0.9989661232335494,-2.7428188279736014
-0.4076501117398077,-0.2643879373596283,-1.4310527325607834,-0.8371420552931261,-2.343020980182776,-0.31862034853547816,-1.2620600209285189,0.7314814814814815,0.6467391304347826,0.7361111111111112,0.8586956521739131,0.5138888888888888,0.842391304347826
-1.7179251750790216,-0.3377160827784101,-0.814878262206912,-0.8146214097563875,-0.8928489769837031,-1.9129195420071483,-2.9186817079284486,0.7361111111111112,0.6467391304347826,0.7361111111111112,0.842391304347826,0.5324074074074074,0.7663043478260869
